,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,date
687,472.22577340359527,223.93999999999954,142.58999999999781,228.55999999999835,214.9100000000026,206.0,45.13000000000025,103.58999999999826,192.25999999999777,,334.42999999999523,257.35999999999746,122.3600000000005,59.90000000000074,156.22000000000094,152.9100000000023,49.97999999999968,205.82000000000335,178.05999999999855,73.3000000000006,227.5599999999983,134.25999999999917,123.16000000000201,150.71000000000043,332.86999999999716,214.85000000000244,2021-03-04
688,464.7589886856775,221.90999999999988,142.67999999999842,224.71000000000183,212.77000000000095,205.33000000000118,44.560000000000485,104.5,188.02999999999903,,329.29000000000127,250.92999999999594,120.1100000000005,58.330000000000965,153.0700000000023,150.55999999999867,49.939999999999436,204.83999999999742,177.6300000000012,72.16999999999891,226.7300000000006,132.03999999999917,122.14999999999982,149.0199999999998,333.8099999999981,211.5,2021-03-05
689,469.74974116552954,227.72999999999962,147.33000000000143,223.22000000000097,220.16000000000264,210.75999999999812,46.25,109.0,189.99000000000206,,327.36999999999716,253.51999999999921,122.83000000000136,60.74000000000028,156.10000000000133,150.91000000000227,50.79000000000065,207.3699999999982,180.80000000000192,73.12999999999941,231.6000000000029,133.35000000000065,125.9800000000003,152.3600000000005,347.1000000000037,215.4100000000026,2021-03-08
690,450.17361128332357,227.81000000000046,150.27000000000032,224.029999999999,221.5800000000002,207.720000000001,47.50999999999936,109.75,201.91000000000255,,334.1900000000019,259.02999999999895,124.80999999999888,59.84999999999929,157.39999999999847,152.91000000000224,51.6399999999996,209.1100000000001,183.77000000000103,74.16999999999888,227.3900000000012,134.55999999999875,127.30999999999885,155.75,350.1700000000044,220.27000000000046,2021-03-09
691,468.45369304091554,228.9900000000006,145.100000000001,230.60999999999862,216.80000000000157,211.529999999999,47.88999999999961,109.5,194.5099999999977,,330.5899999999971,264.96000000000043,124.17999999999903,62.66999999999899,157.69999999999817,151.83000000000143,50.8600000000004,208.55000000000183,181.17999999999742,74.13999999999955,233.779999999999,135.94999999999837,126.17999999999886,153.82000000000187,351.9800000000035,220.3599999999994,2021-03-10
692,468.38276503409685,229.4466666666672,146.246666666667,243.46999999999966,220.86666666666773,211.75666666666686,48.19999999999966,110.18666666666638,195.3933333333326,,336.6633333333308,267.6733333333346,125.32333333333284,62.74666666666622,158.3333333333325,153.27000000000064,50.693333333333726,209.8133333333337,182.42666666666446,74.29333333333277,234.436666666666,137.4499999999984,126.8333333333324,154.97000000000128,353.32666666666796,221.69333333333304,2021-03-11
693,468.3118370272781,229.90333333333376,147.39333333333306,256.33000000000067,224.93333333333385,211.98333333333474,48.509999999999714,110.87333333333275,196.27666666666752,,342.73666666666446,270.3866666666688,126.46666666666667,62.82333333333346,158.96666666666684,154.7099999999998,50.52666666666705,211.0766666666656,183.67333333333147,74.44666666666598,235.093333333333,138.94999999999845,127.48666666666595,156.12000000000066,354.67333333333244,223.0266666666667,2021-03-12
694,468.2409090204594,230.36000000000035,148.53999999999908,269.1900000000017,229.0,212.2100000000026,48.819999999999766,111.55999999999914,197.16000000000244,,348.8099999999982,273.100000000003,127.61000000000048,62.90000000000069,159.60000000000116,156.149999999999,50.360000000000376,212.33999999999747,184.9199999999985,74.5999999999992,235.75,140.44999999999848,128.1399999999995,157.27000000000007,356.0199999999969,224.36000000000035,2021-03-15
695,479.69255812151164,235.9599999999994,146.99000000000066,265.63000000000227,230.74000000000208,212.80000000000203,49.40999999999987,110.25,196.75999999999814,,346.0499999999973,278.53999999999945,128.58000000000135,63.790000000000674,160.41999999999857,155.3699999999996,51.02999999999965,220.4600000000028,189.47999999999925,76.2300000000005,234.80999999999835,144.9400000000012,128.55999999999895,157.33999999999793,353.8800000000027,223.27000000000132,2021-03-16
696,485.80526270923633,240.31999999999977,143.30000000000157,255.2100000000012,226.46000000000117,214.4800000000001,49.669999999999746,107.63999999999956,194.24000000000035,,341.709999999999,282.07999999999845,128.24000000000015,64.77999999999948,161.36999999999935,153.50999999999902,51.22000000000037,219.86000000000047,186.85000000000161,76.80999999999977,237.7100000000019,144.64999999999938,128.94000000000108,156.47000000000085,354.6000000000036,224.69999999999794,2021-03-17
